,track_id,track_name,track_pop,artist_name,artist_pop,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0,4Dvkj6JhhA12EX05fT7y2e,As It Was,94,Harry Styles,94.0,['pop'],0.52,0.731,6,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93
1,75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),94,Kate Bush,80.0,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",0.629,0.547,10,-13.123,0.0,0.055,0.72,0.00314,0.0604,0.197,108.375
2,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,98,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.911,0.712,1,-5.105,0.0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005
3,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,92,Joji,82.0,"['alternative r&b', 'viral pop']",0.44,0.317,8,-9.258,1.0,0.0531,0.891,4.78e-06,0.141,0.268,169.914
4,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,98,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.647,0.686,3,-5.745,0.0,0.0413,0.08,1.34e-06,0.528,0.268,79.928
5,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,97,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.65,0.715,5,-5.198,0.0,0.253,0.0993,0.000291,0.126,0.187,106.672
6,10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,91,BTS,92.0,"['k-pop', 'k-pop boy group']",0.559,0.885,1,-4.515,1.0,0.189,0.0432,0.0,0.333,0.683,172.029
7,6Xom58OOXk2SoU711L2IXO,Moscow Mule,97,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.804,0.674,5,-5.453,0.0,0.0333,0.294,1.18e-06,0.115,0.292,99.968
8,5Eax0qFko2dh7Rl2lYs3bx,Efecto,95,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.801,0.475,7,-8.797,0.0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047
9,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,95,KAROL G,87.0,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",0.87,0.516,1,-8.006,1.0,0.0541,0.656,0.00823,0.11,0.53,111.005
10,69xohKu8C1fsflYAiSNbwM,Run BTS,88,BTS,92.0,"['k-pop', 'k-pop boy group']",0.724,0.818,8,-3.747,1.0,0.168,0.0201,0.0,0.0358,0.696,77.004
11,1PckUlxKqWQs3RlWXVBLw3,About Damn Time,95,Lizzo,80.0,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",0.836,0.743,10,-6.305,0.0,0.0656,0.0995,0.0,0.335,0.722,108.966
12,02MWAaffLxlfxAUY7c5dvx,Heat Waves,90,Glass Animals,80.0,"['gauze pop', 'indietronica', 'shiver pop']",0.761,0.525,11,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
13,2rurDawMfoKP4uHyb2kJBt,Te Felicito,92,Shakira,84.0,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",0.695,0.636,5,-4.654,1.0,0.317,0.234,0.0,0.081,0.575,174.14
14,4tYFy8ALRjIZvnvSLw5lxN,Party,95,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.829,0.799,9,-5.389,1.0,0.0897,0.0151,0.000543,0.242,0.471,97.013
15,1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,95,Harry Styles,94.0,['pop'],0.714,0.728,10,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996
16,0wHFktze2PHC5jDt3B17DC,First Class,85,Jack Harlow,86.0,"['deep underground hip hop', 'kentucky hip hop', 'rap']",0.902,0.582,5,-5.902,0.0,0.109,0.111,3.18e-06,0.111,0.332,107.005
17,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),88,The Kid LAROI,83.0,['australian hip hop'],0.591,0.764,1,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928
18,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),85,Camila Cabello,83.0,"['dance pop', 'pop', 'post-teen pop']",0.756,0.697,8,-6.377,1.0,0.0401,0.182,0.0,0.333,0.956,94.996
19,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),89,Post Malone,90.0,"['dfw rap', 'melodic rap', 'rap']",0.733,0.67,5,-6.009,1.0,0.0751,0.121,0.0,0.121,0.472,100.964
20,41oY4WCTj5kccfesTVFnvN,Tarot,93,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.795,0.684,11,-3.971,0.0,0.0419,0.0225,0.0,0.658,0.419,114.011
21,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,85,Elton John,82.0,"['glam rock', 'mellow gold', 'piano rock']",0.795,0.8,1,-6.32,1.0,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032
22,1dm6z1fWB0cErMszU25dy2,Después de la Playa,93,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.564,0.903,5,-3.221,1.0,0.307,0.356,0.0,0.175,0.607,78.293
23,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,93,Elley Duhé,75.0,"['alt z', 'pop']",0.41,0.611,4,-8.271,0.0,0.0467,0.0228,0.0,0.116,0.0899,185.727
24,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,81,Becky G,81.0,"['dance pop', 'latin', 'latin viral pop', 'rap latina', 'reggaeton']",0.836,0.703,4,-3.554,0.0,0.0657,0.0845,0.0,0.138,0.902,94.048
25,1O2pcBJGej0pmH2Y9XZMs6,Una Noche en Medellín,92,Cris Mj,78.0,"['mambo chileno', 'urbano chileno']",0.87,0.548,10,-5.253,0.0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018
26,6I3mqTwhRpn34SLVafSH7G,Ghost,90,Justin Bieber,90.0,"['canadian pop', 'pop']",0.601,0.741,2,-5.569,1.0,0.0478,0.185,2.91e-05,0.415,0.441,153.96
27,1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,84,Imagine Dragons,86.0,"['modern rock', 'rock']",0.728,0.783,11,-4.424,0.0,0.266,0.237,0.0,0.434,0.555,77.011
28,5CzixCxDkRXX9mScCmah8O,Un Ratito,92,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.787,0.546,0,-7.094,0.0,0.0532,0.305,4.55e-05,0.122,0.222,93.05
29,4JzCFEc3O2UEdjKzevvFH5,For Youth,84,BTS,92.0,"['k-pop', 'k-pop boy group']",0.633,0.511,2,-5.665,1.0,0.0368,0.434,0.0,0.248,0.29,116.855
30,0T5iIrXA4p5GsubkhuBIKV,Until I Found You,90,Stephen Sanchez,73.0,['gen z singer-songwriter'],0.539,0.508,10,-6.05,1.0,0.0288,0.727,0.0,0.174,0.227,101.358
31,32vE1nuG8T9c8bhmZdRY6d,Cooped Up (with Roddy Ricch),82,Post Malone,90.0,"['dfw rap', 'melodic rap', 'rap']",0.669,0.773,0,-5.619,1.0,0.153,0.038,0.0,0.113,0.377,93.923
32,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),85,Lil Nas X,82.0,"['lgbtq+ hip hop', 'pop']",0.741,0.691,10,-7.395,0.0,0.0672,0.0221,0.0,0.0476,0.892,150.087
33,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),88,Calvin Harris,84.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop rap', 'progressive house', 'uk dance']",0.791,0.862,9,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994
34,6Uj1ctrBOjOas8xZXGqKk4,Woman,92,Doja Cat,88.0,"['dance pop', 'pop']",0.824,0.764,5,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998
35,50nfwKoDiSYg8zOCREWAm5,Shivers,90,Ed Sheeran,90.0,"['pop', 'uk pop']",0.788,0.859,2,-2.724,1.0,0.0856,0.281,0.0,0.0424,0.822,141.02
36,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,92,Lost Frequencies,77.0,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.671,0.636,6,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966
37,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),90,Future,88.0,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",0.463,0.642,1,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389
38,5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,92,Harry Styles,94.0,['pop'],0.72,0.715,11,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041
39,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,86,Rauw Alejandro,89.0,"['puerto rican pop', 'trap latino']",0.869,0.694,1,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02
40,1797zYiX4cKosMH836X9Gt,La Corriente,91,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.663,0.786,11,-3.51,0.0,0.195,0.229,0.0,0.219,0.579,196.12
41,0OTNHGKcqQbk51bOYe462Y,ULTRA SOLO,90,Polimá Westcoast,74.0,"['trap chileno', 'trap latino', 'trap triste', 'urbano chileno']",0.802,0.846,1,-4.495,1.0,0.207,0.233,1.92e-05,0.114,0.26,109.982
42,1IthE5GNiRzFN5CVaCa445,Born Singer,83,BTS,92.0,"['k-pop', 'k-pop boy group']",0.602,0.841,8,-3.334,0.0,0.109,0.0354,0.0,0.235,0.684,157.937
43,6uvh0In7u1Xn4HgxOfAn8O,Matilda,92,Harry Styles,94.0,['pop'],0.507,0.294,2,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199
44,31i56LZnwE6uSu3exoHjtB,Neverita,91,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.876,0.498,10,-7.511,1.0,0.0478,0.0706,0.0,0.143,0.428,122.016
45,5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,91,Bad Bunny,100.0,"['latin', 'reggaeton', 'trap latino']",0.872,0.588,0,-6.276,1.0,0.0492,0.275,0.0,0.17,0.93,142.004
46,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,90,The Neighbourhood,82.0,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",0.612,0.807,10,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053
47,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,90,The Weeknd,91.0,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.514,0.73,1,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
48,51Zw1cKDgkad0CXv23HCMU,Daylight,91,Harry Styles,94.0,['pop'],0.686,0.445,0,-7.189,1.0,0.0398,0.484,0.00144,0.175,0.626,145.5
49,3FkeNbs9Zeiqkr3WkbOiGp,Envolver,79,Anitta,80.0,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",0.812,0.736,4,-5.421,0.0,0.0833,0.152,0.00254,0.0914,0.396,91.993
0,0SCtkG26IEKCKxJ7UmWZWa,İmdat,69,cakal,73.0,['turkce drill'],0.786,0.748,4,-7.568,0.0,0.162,0.267,3.76e-06,0.0729,0.562,133.967
1,65tIJClJx8fHo6YW4wVDhi,Suçlarımdan Biri,72,Güneş,65.0,"['turkce kadin rap', 'turkish trap pop']",0.763,0.733,5,-6.534,0.0,0.113,0.138,0.0,0.0827,0.587,94.977
2,33eHMRTXayncWkfj72BI3U,Tutsak,80,Sefo,70.0,['turkish trap'],0.886,0.795,11,-6.14,0.0,0.125,0.25,4.89e-06,0.0585,0.581,90.037
3,62nygHWpn3wLwnZmJ8keVs,Aşk Sadece Anlayana,80,Velet,66.0,"['turkish hip hop', 'turkish trap', 'turkish trap pop']",0.6,0.541,1,-10.537,0.0,0.444,0.518,0.00301,0.19,0.321,128.961
4,7toL7Re9rApzIuIFDaLQSe,Bi' Tek Ben Anlarım,78,KÖFN,60.0,['turkish alt pop'],0.66,0.529,7,-10.502,1.0,0.0762,0.0828,0.00144,0.099,0.318,96.009
5,72jYQj3RgTR1DFLfibD71B,ARASAN DA,80,UZI,73.0,['turkish trap'],0.742,0.832,10,-6.812,1.0,0.156,0.425,0.242,0.108,0.441,105.978
6,11AkXmBdjwu4upt22GjJrG,Olmazlara İnat,75,Berkay Altunyay,60.0,['turkish singer-songwriter'],0.581,0.495,4,-13.087,0.0,0.0658,0.185,2.96e-06,0.0479,0.184,85.043
7,5h1Zdr8ghV5RaWjtdfVo8w,Konum Gizli (feat. Murda),78,MERO,65.0,['german hip hop'],0.862,0.506,10,-8.651,0.0,0.267,0.0542,2.96e-05,0.117,0.512,136.052
8,4O9hcXs1ohtbw4xnMU8wfo,Gökyüzünü Tutamam,77,Can Koç,59.0,['turkce slow sarkilar'],0.471,0.671,2,-9.569,0.0,0.16,0.0801,0.00965,0.136,0.637,176.104
9,3Z14anmq3j3aKSVd81sCQz,200 MİLYAR,69,Lvbel C5,70.0,"['turkce drill', 'turkish trap']",0.866,0.318,2,-8.179,1.0,0.477,0.0429,0.0,0.0334,0.579,85.026
10,6gxLEbRJlorva6uVRW4gof,PAPARAZZI,77,UZI,73.0,['turkish trap'],0.854,0.796,9,-5.871,0.0,0.216,0.464,1.21e-06,0.0684,0.382,109.995
11,0UguFn9xs4WQshHabcxUxH,Al Sevgilim,78,Semicenk,64.0,[],0.616,0.514,8,-8.94,0.0,0.149,0.0626,1.16e-05,0.135,0.319,154.035
12,4qcngMZ8yF98sAnFKlvXPN,GELMEZSEN GELME,77,Lvbel C5,70.0,"['turkce drill', 'turkish trap']",0.76,0.555,11,-12.659,0.0,0.0599,0.185,0.000255,0.0916,0.269,120.003
13,47zsnWIPoPSjJhZoKp5h21,PARA,75,UZI,73.0,['turkish trap'],0.761,0.49,10,-13.306,0.0,0.335,0.719,0.00932,0.108,0.267,120.03
14,3prFQhGuWBWLGHsQstEdkb,yarım kalır,76,Sefo,70.0,['turkish trap'],0.491,0.762,9,-5.049,0.0,0.195,0.27,0.0,0.103,0.703,94.075
15,7z5rmdisSV8GmWCnrOd1HU,Porselen Kalbim,71,Sena Şener,62.0,"['turkish alt pop', 'turkish modern jazz']",0.486,0.421,2,-4.671,0.0,0.0287,0.329,0.0,0.121,0.184,159.723
16,0HbKbkAMK7Wnps5vpZW4j2,Yarım Kalan Sigara,75,No.1,63.0,['turkish hip hop'],0.319,0.58,7,-6.59,0.0,0.0894,8.18e-05,0.00254,0.483,0.211,171.718
17,6ALp9AUG6KFmya8JGmOxjt,Gostoso,75,cakal,73.0,['turkce drill'],0.708,0.758,2,-7.39,1.0,0.316,0.209,7.36e-06,0.24,0.613,142.148
18,3lSuzS3jEkys1ZXw4tAcRR,Affettim,75,Sefo,70.0,['turkish trap'],0.723,0.726,3,-4.838,0.0,0.214,0.763,0.0,0.148,0.701,174.083
19,7lkqbdBKrsyNNq3xi0LeaY,NKBİ,69,Güneş,65.0,"['turkce kadin rap', 'turkish trap pop']",0.615,0.645,2,-6.421,0.0,0.0292,0.0067,4.11e-05,0.129,0.112,100.001
20,6gGnbyMVDWulzCHtPvpxRh,Bunlar Anlamaz,67,Ben Fero,61.0,"['turkce drill', 'turkish hip hop', 'turkish trap']",0.819,0.809,7,-8.178,0.0,0.0584,0.121,0.0,0.298,0.61,92.491
21,26uWcQnnhCXzkjM7OqVFlj,Leylim Yar,75,Canbay & Wolker,59.0,"['turkish hip hop', 'turkish trap', 'turkish trap pop']",0.829,0.597,6,-6.767,1.0,0.0518,0.135,0.00388,0.167,0.357,110.92
22,5EcpTIo0rUWuTShfOUJEqb,Halden Anlamaz,68,Okan & Volkan,52.0,['turkish trap pop'],0.754,0.604,11,-7.691,0.0,0.0346,0.0217,0.0,0.0825,0.548,100.016
23,7jtQIBanIiJOMS6RyCx6jZ,Another Love,55,Tom Odell,73.0,"['chill pop', 'pop']",0.442,0.538,4,-8.55,0.0,0.0451,0.717,2.95e-05,0.09,0.139,122.758
24,10n66m41IGjA2ZulKPK7Ew,Seni Dert Etmeler,74,Madrigal,62.0,['turkish alt pop'],0.552,0.608,5,-11.211,0.0,0.0274,0.148,2.05e-05,0.332,0.835,88.002
25,5kpkEb0M49YM516trGUSWS,Ah Canım Sevgilim - Demo,74,Rei 6,59.0,['turkish alt pop'],0.471,0.227,0,-11.568,1.0,0.0539,0.873,0.0,0.159,0.3,116.871
26,3MlvEOpAgoyTx3wIx3Qdbl,Birader,74,Heijan,61.0,"['turkish hip hop', 'turkish trap pop']",0.776,0.572,9,-10.356,0.0,0.173,0.79,0.000122,0.0948,0.306,115.069
27,1u61m2yf7AaeGjASOpOOqR,Daima,55,Ezhel,71.0,"['turkish hip hop', 'turkish trap']",0.818,0.571,9,-6.216,1.0,0.336,0.569,0.00322,0.0946,0.478,143.079
28,4eDT9NP6B0OJnd5nKuBseL,Hep Mi Ben,74,Ayaz Erdoğan,60.0,['turkish trap pop'],0.894,0.494,11,-8.27,0.0,0.113,0.159,0.041,0.116,0.675,142.971
29,5mCfj3EpRzSSjm5Y5IMzzz,Canıma Minnet,74,Sakiler,59.0,[],0.321,0.783,11,-7.988,0.0,0.268,0.294,0.0,0.0921,0.499,195.997
30,7jPUGtOJTHPxIlWNGVqD8U,KÂR,73,Motive,67.0,['turkish trap'],0.685,0.609,5,-6.493,1.0,0.108,0.113,0.000503,0.222,0.35,170.078
31,1IquNFg2RRH1CLRAHNVgQ9,Yara,74,Kalben,61.0,['turkish singer-songwriter'],0.7,0.493,4,-11.273,0.0,0.0456,0.443,0.0,0.28,0.462,110.989
32,5zALCdtPOOz1SX7uHwp6En,Seni Kırmışlar,69,Kubilay Karça,58.0,"['turkish hip hop', 'turkish trap pop']",0.602,0.443,5,-10.708,1.0,0.0372,0.383,0.0,0.148,0.278,156.015
33,6TQj22qKkIAd9cuBiFlvKf,Benimle Gel,74,Reckol,68.0,['turkce drill'],0.757,0.481,6,-8.402,0.0,0.0492,0.509,3.77e-06,0.157,0.278,135.063
34,2FuWptjK1pc0rkVpF5O0CG,EVA & MIA,74,GOKO!,57.0,"['new school turkce rap', 'turkish trap pop']",0.78,0.636,7,-5.698,0.0,0.0568,0.288,0.0,0.121,0.803,129.065
35,4bSc4Mpi9KcN4hS88F9ByL,Zeki Müren,65,Reckol,68.0,['turkce drill'],0.425,0.681,7,-7.348,0.0,0.231,0.117,0.0,0.344,0.256,142.984
36,4PTjzk0gb6st9Lk5kKBnc6,Kafile,73,Yüksek Sadakat,60.0,"['turkish pop', 'turkish rock']",0.573,0.749,9,-6.007,1.0,0.0275,0.0542,0.0,0.37,0.751,100.016
37,2RehF0hYbLDGxLTvjL0Xy6,Mahşer,74,Gökhan Türkmen,61.0,['turkish pop'],0.551,0.632,9,-8.2,0.0,0.026,0.234,0.0333,0.0944,0.471,97.919
38,5Qf8dlJ2zZTfztx7o7kbDN,Düşer Aklıma,74,Semicenk,64.0,[],0.706,0.418,8,-8.63,1.0,0.0906,0.0564,6.61e-05,0.0933,0.319,161.918
39,7jnN5sT8rk6PIvBZRWYdJj,Herkes Gibisin,72,Semicenk,64.0,[],0.686,0.493,8,-9.845,1.0,0.142,0.0296,2.3e-05,0.111,0.236,90.069
40,1vLkBVAy8ZWrqcQjYTPP3a,Uzunlar - V1,73,Evdeki Saat,59.0,"['turkish alt pop', 'turkish alternative rock']",0.561,0.592,7,-10.41,0.0,0.0437,0.18,0.00264,0.0642,0.965,169.975
41,4Sng3wnol2Gb2yXgFdr9lj,Gitme,72,Dolu Kadehi Ters Tut,66.0,['turkish alt pop'],0.685,0.416,9,-8.609,0.0,0.0317,0.352,8.73e-05,0.106,0.696,119.992
42,2MvIexkUblP1QdpBzKot3N,CINDY,73,UZI,73.0,['turkish trap'],0.718,0.836,11,-4.654,1.0,0.317,0.537,0.0,0.0817,0.391,133.16
